"created_at","id_str","text","geo","user_id","user_follower_count","location","full_text","original_text","word_tokens","cleaned_text","sentiment_score","sentiment"
"Tue Nov 02 15:48:34 +0000 2021","1455562484706840577","@SheilaBowen47 @BenjaminPDixon @steelworkers They already are. Elon Musk has paid hundreds of millions in taxes.","NA","407020992","545",NA,NA,"@SheilaBowen47 @BenjaminPDixon @steelworkers They already are. Elon Musk has paid hundreds of millions in taxes.","c(""@SheilaBowen47"", ""@BenjaminPDixon"", ""@steelworkers"", ""they"", ""already"", ""are"", ""elon"", ""musk"", ""has"", ""paid"", ""hundreds"", ""of"", ""millions"", ""in"", ""taxes"")","SheilaBowen47 BenjaminPDixon steelworkers They already are. Elon Musk has paid hundreds of millions in taxes.","0","neutral"
"Tue Nov 02 15:48:34 +0000 2021","1455562485537259520","@elonmusk @MartinKulldorff @joerogan @DrJBhattacharya Yes, Congress and the house of reps also… problem is they hav… https://t.co/v9mYyxWsIh","NA","2756381371","50",NA,"@elonmusk @MartinKulldorff @joerogan @DrJBhattacharya Yes, Congress and the house of reps also… problem is they have to vote on it and will never willfully give up power","@elonmusk @MartinKulldorff @joerogan @DrJBhattacharya Yes, Congress and the house of reps also… problem is they have to vote on it and will never willfully give up power","c(""@elonmusk"", ""@MartinKulldorff"", ""@joerogan"", ""@DrJBhattacharya"", ""yes"", ""congress"", ""and"", ""the"", ""house"", ""of"", ""reps"", ""also"", ""problem"", ""is"", ""they"", ""have"", ""to"", ""vote"", ""on"", ""it"", ""and"", ""will"", ""never"", ""willfully"", ""give"", ""up"", ""power"")","elonmusk MartinKulldorff joerogan DrJBhattacharya Yes, Congress and the house of reps also… problem is they have to vote on it and will never willfully give up power","0.05","positive"
"Tue Nov 02 15:48:34 +0000 2021","1455562486640488453","@_BabyFloki @RealFlokiInu @elonmusk We will follow soon! 

#BABYFLOKI #BTC #ETH #DOGE #SHIB #SHIBARMY… https://t.co/UWrEm4Scmd","NA","157674343","107",NA,"@_BabyFloki @RealFlokiInu @elonmusk We will follow soon! 

#BABYFLOKI #BTC #ETH #DOGE #SHIB #SHIBARMY #CRYPTOCURRENCY #BABYDOGE #FLOKI https://t.co/gK8raofzgf","@_BabyFloki @RealFlokiInu @elonmusk We will follow soon! 

#BABYFLOKI #BTC #ETH #DOGE #SHIB #SHIBARMY #CRYPTOCURRENCY #BABYDOGE #FLOKI https://t.co/gK8raofzgf","c(""@BabyFloki"", ""@RealFlokiInu"", ""@elonmusk"", ""we"", ""will"", ""follow"", ""soon"", ""#BABYFLOKI"", ""#BTC"", ""#ETH"", ""#DOGE"", ""#SHIB"", ""#SHIBARMY"", ""#CRYPTOCURRENCY"", ""#BABYDOGE"", ""#FLOKI"", ""https://t.co/gK8raofzgf"")","_BabyFloki RealFlokiInu elonmusk We will follow soon! 

BABYFLOKI BTC ETH DOGE SHIB SHIBARMY CRYPTOCURRENCY BABYDOGE FLOKI ","0","neutral"
"Tue Nov 02 15:48:35 +0000 2021","1455562489677193221","@MrMikeInvesting @elonmusk @teslaownersSV Or Squid game coin","NA","244115210","209",NA,NA,"@MrMikeInvesting @elonmusk @teslaownersSV Or Squid game coin","c(""@MrMikeInvesting"", ""@elonmusk"", ""@teslaownersSV"", ""or"", ""squid"", ""game"", ""coin"")","MrMikeInvesting elonmusk teslaownersSV Or Squid game coin","0","neutral"
"Tue Nov 02 15:48:35 +0000 2021","1455562490084040710","@RookieXBT 5000 BTC Airdrop TakePart WWW. TESLONGATEWAY .COM hurry #cryptogiveaway #ELON #Tesla #Bitcoin  #crypto","NA","1378944401825751040","1",NA,NA,"@RookieXBT 5000 BTC Airdrop TakePart WWW. TESLONGATEWAY .COM hurry #cryptogiveaway #ELON #Tesla #Bitcoin  #crypto","c(""@RookieXBT"", ""5000"", ""btc"", ""airdrop"", ""takepart"", ""www"", ""teslongateway"", ""com"", ""hurry"", ""#cryptogiveaway"", ""#ELON"", ""#Tesla"", ""#Bitcoin"", ""#crypto"")","RookieXBT 5000 BTC Airdrop TakePart WWW. TESLONGATEWAY .COM hurry cryptogiveaway ELON Tesla Bitcoin  crypto","0","neutral"
"Tue Nov 02 15:48:36 +0000 2021","1455562493389070342","Ramen!","NA","2380797947","571",NA,NA,"Ramen!","ramen","Ramen!","0","neutral"
"Tue Nov 02 15:48:36 +0000 2021","1455562496610340868","So:

Level 2 (Tesla, and very poorly. All about marketing, stock price and taking money from naïve people)

Level 4… https://t.co/gcxNFnjldO","NA","264720242","6336",NA,"So:

Level 2 (Tesla, and very poorly. All about marketing, stock price and taking money from naïve people)

Level 4 (what Audi is testing now already, for years)

Which car manufacturer would you trust your life to? https://t.co/H0dRACFXtK","So:

Level 2 (Tesla, and very poorly. All about marketing, stock price and taking money from naïve people)

Level 4 (what Audi is testing now already, for years)

Which car manufacturer would you trust your life to? https://t.co/H0dRACFXtK","c(""so"", ""level"", ""2"", ""tesla"", ""and"", ""very"", ""poorly"", ""all"", ""about"", ""marketing"", ""stock"", ""price"", ""and"", ""taking"", ""money"", ""from"", ""naïve"", ""people"", ""level"", ""4"", ""what"", ""audi"", ""is"", ""testing"", ""now"", ""already"", ""for"", ""years"", ""which"", ""car"", ""manufacturer"", ""would"", ""you"", ""trust"", ""your"", ""life"", ""to"", ""https://t.co/H0dRACFXtK"")","So:

Level 2 (Tesla, and very poorly. All about marketing, stock price and taking money from naïve people)

Level 4 (what Audi is testing now already, for years)

Which car manufacturer would you trust your life to? ","0.75","positive"
"Tue Nov 02 15:48:37 +0000 2021","1455562498904571911","I <U+2764><U+FE0F> Tesla, too!","NA","1017817249","4478",NA,NA,"I <U+2764><U+FE0F> Tesla, too!","c(""i"", ""<U+2764><U+FE0F>"", ""tesla"", ""too"")","I <U+2764><U+FE0F> Tesla, too!","0","neutral"
"Tue Nov 02 15:48:37 +0000 2021","1455562499852578817","@RationalEtienne @elonmusk @kimbal @ICannot_Enough @AndreiBulu @TeslaAndBitcoin @garyblack00 He is praying that the… https://t.co/6Ab0mASNex","NA","58462761","173",NA,"@RationalEtienne @elonmusk @kimbal @ICannot_Enough @AndreiBulu @TeslaAndBitcoin @garyblack00 He is praying that the UAW release him from captivity.","@RationalEtienne @elonmusk @kimbal @ICannot_Enough @AndreiBulu @TeslaAndBitcoin @garyblack00 He is praying that the UAW release him from captivity.","c(""@RationalEtienne"", ""@elonmusk"", ""@kimbal"", ""@ICannotEnough"", ""@AndreiBulu"", ""@TeslaAndBitcoin"", ""@garyblack00"", ""he"", ""is"", ""praying"", ""that"", ""the"", ""uaw"", ""release"", ""him"", ""from"", ""captivity"")","RationalEtienne elonmusk kimbal ICannot_Enough AndreiBulu TeslaAndBitcoin garyblack00 He is praying that the UAW release him from captivity.","-0.75","negative"
"Tue Nov 02 15:48:37 +0000 2021","1455562500724903946","""Billionaires love to sorrowfully declare that they are dying to pay more tax, but they can’t bear to see their mon… https://t.co/4K0h2LDgP9","NA","16181584","17569",NA,"""Billionaires love to sorrowfully declare that they are dying to pay more tax, but they can’t bear to see their money used inefficiently, so, for everyone’s sake, they had better hoard it instead."" <U+0001F44F> https://t.co/zi9WmNFvpr","""Billionaires love to sorrowfully declare that they are dying to pay more tax, but they can’t bear to see their money used inefficiently, so, for everyone’s sake, they had better hoard it instead."" <U+0001F44F> https://t.co/zi9WmNFvpr","c(""billionaires"", ""love"", ""to"", ""sorrowfully"", ""declare"", ""that"", ""they"", ""are"", ""dying"", ""to"", ""pay"", ""more"", ""tax"", ""but"", ""they"", ""cant"", ""bear"", ""to"", ""see"", ""their"", ""money"", ""used"", ""inefficiently"", ""so"", ""for"", ""everyones"", ""sake"", ""they"", ""had"", ""better"", ""hoard"", ""it"", ""instead"", ""<U+0001F44F>"", ""https://t.co/zi9WmNFvpr"")","""Billionaires love to sorrowfully declare that they are dying to pay more tax, but they can’t bear to see their money used inefficiently, so, for everyone’s sake, they had better hoard it instead."" <U+0001F44F> ","-0.95","negative"
"Tue Nov 02 15:48:37 +0000 2021","1455562500980854786","@Elias88865011 @elonmusk @DrEliDavid Even of it is indeed spent on food and infrastructure for the locals, it is mo… https://t.co/ukVyC8HvZM","NA","1327372054501486597","959",NA,"@Elias88865011 @elonmusk @DrEliDavid Even of it is indeed spent on food and infrastructure for the locals, it is money the Taliban doesn't have to spend, thus more for themselves.","@Elias88865011 @elonmusk @DrEliDavid Even of it is indeed spent on food and infrastructure for the locals, it is money the Taliban doesn't have to spend, thus more for themselves.","c(""@Elias88865011"", ""@elonmusk"", ""@DrEliDavid"", ""even"", ""of"", ""it"", ""is"", ""indeed"", ""spent"", ""on"", ""food"", ""and"", ""infrastructure"", ""for"", ""the"", ""locals"", ""it"", ""is"", ""money"", ""the"", ""taliban"", ""doesnt"", ""have"", ""to"", ""spend"", ""thus"", ""more"", ""for"", ""themselves"")","Elias88865011 elonmusk DrEliDavid Even of it is indeed spent on food and infrastructure for the locals, it is money the Taliban doesn't have to spend, thus more for themselves.","0.75","positive"
"Tue Nov 02 15:48:37 +0000 2021","1455562501202989060","<U+0001F60D>Wow! I just minted the cutest @BabyWalrus_Gang 
  NFT on their website <U+0001F389>

I'm naming her Xianel!

The project is s… https://t.co/wxyieAvZgp","NA","291232349","11",NA,"<U+0001F60D>Wow! I just minted the cutest @BabyWalrus_Gang 
  NFT on their website <U+0001F389>

I'm naming her Xianel!

The project is solid!

<U+2705>1st launchpad on Cardano, community fund, charity donations and TESLA giveaway at sold out! 

Probably nothing…<U+0001F30A>

#cnft #cnftdrop #NFT https://t.co/TMuBNc9JvC","<U+0001F60D>Wow! I just minted the cutest @BabyWalrus_Gang 
  NFT on their website <U+0001F389>

I'm naming her Xianel!

The project is solid!

<U+2705>1st launchpad on Cardano, community fund, charity donations and TESLA giveaway at sold out! 

Probably nothing…<U+0001F30A>

#cnft #cnftdrop #NFT https://t.co/TMuBNc9JvC","c(""<U+0001F60D>wow"", ""i"", ""just"", ""minted"", ""the"", ""cutest"", ""@BabyWalrusGang"", ""nft"", ""on"", ""their"", ""website"", ""<U+0001F389>"", ""im"", ""naming"", ""her"", ""xianel"", ""the"", ""project"", ""is"", ""solid"", ""<U+2705>1st"", ""launchpad"", ""on"", ""cardano"", ""community"", ""fund"", ""charity"", ""donations"", ""and"", ""tesla"", ""giveaway"", ""at"", ""sold"", ""out"", ""probably"", ""nothing<U+0001F30A>"", ""#cnft"", ""#cnftdrop"", ""#NFT"", ""https://t.co/TMuBNc9JvC"")","<U+0001F60D>Wow! I just minted the cutest BabyWalrus_Gang 
  NFT on their website <U+0001F389>

I'm naming her Xianel!

The project is solid!

<U+2705>1st launchpad on Cardano, community fund, charity donations and TESLA giveaway at sold out! 

Probably nothing…<U+0001F30A>

cnft cnftdrop NFT ","1.35","positive"
"Tue Nov 02 15:48:38 +0000 2021","1455562504696909827","I'm with him!
https://t.co/iY42yNZEJj","NA","817799070316134401","2174",NA,NA,"I'm with him!
https://t.co/iY42yNZEJj","c(""im"", ""with"", ""him"", ""https://t.co/iY42yNZEJj"")","I'm with him!
","0","neutral"
"Tue Nov 02 15:48:38 +0000 2021","1455562505015726084","@rinsana @elonmusk Yep. Everyone needs accountability, including the government. Probably even more important for t… https://t.co/jVNjFyzAz4","NA","411732401","5579",NA,"@rinsana @elonmusk Yep. Everyone needs accountability, including the government. Probably even more important for the government to be held accountable.","@rinsana @elonmusk Yep. Everyone needs accountability, including the government. Probably even more important for the government to be held accountable.","c(""@rinsana"", ""@elonmusk"", ""yep"", ""everyone"", ""needs"", ""accountability"", ""including"", ""the"", ""government"", ""probably"", ""even"", ""more"", ""important"", ""for"", ""the"", ""government"", ""to"", ""be"", ""held"", ""accountable"")","rinsana elonmusk Yep. Everyone needs accountability, including the government. Probably even more important for the government to be held accountable.","2.45","positive"
"Tue Nov 02 15:48:38 +0000 2021","1455562505246461958","The UN says $6B from the world's billionaires could solve a hunger crisis. Elon Musk says he will sell Tesla stock… https://t.co/NfzsqPFjqW","NA","4825701413","6",NA,"The UN says $6B from the world's billionaires could solve a hunger crisis. Elon Musk says he will sell Tesla stock and donate proceeds if the UN can prove that. https://t.co/WDLNHEGq9i","The UN says $6B from the world's billionaires could solve a hunger crisis. Elon Musk says he will sell Tesla stock and donate proceeds if the UN can prove that. https://t.co/WDLNHEGq9i","c(""the"", ""un"", ""says"", ""$6b"", ""from"", ""the"", ""worlds"", ""billionaires"", ""could"", ""solve"", ""a"", ""hunger"", ""crisis"", ""elon"", ""musk"", ""says"", ""he"", ""will"", ""sell"", ""tesla"", ""stock"", ""and"", ""donate"", ""proceeds"", ""if"", ""the"", ""un"", ""can"", ""prove"", ""that"", ""https://t.co/WDLNHEGq9i"")","The UN says $6B from the world's billionaires could solve a hunger crisis. Elon Musk says he will sell Tesla stock and donate proceeds if the UN can prove that. ","0.05","positive"
"Tue Nov 02 15:48:39 +0000 2021","1455562505586151426","I will know there is justice in the world when “XXX” downgrades Tesla because of valuation.","NA","840846276","194",NA,NA,"I will know there is justice in the world when “XXX” downgrades Tesla because of valuation.","c(""i"", ""will"", ""know"", ""there"", ""is"", ""justice"", ""in"", ""the"", ""world"", ""when"", ""xxx"", ""downgrades"", ""tesla"", ""because"", ""of"", ""valuation"")","I will know there is justice in the world when “XXX” downgrades Tesla because of valuation.","1","positive"
"Tue Nov 02 15:48:39 +0000 2021","1455562505732902918","Baby Doge <U+0001F436>burned $11.7 Million worth of coins to celebrate its 5 Month Birthday!<U+0001F680>

@BabyDogeCoin  | $1.06B Market… https://t.co/PXdpuiUd9j","NA","1449347857434267648","16",NA,"Baby Doge <U+0001F436>burned $11.7 Million worth of coins to celebrate its 5 Month Birthday!<U+0001F680>

@BabyDogeCoin  | $1.06B Market Cap

Proof of <U+0001F525>
https://t.co/kZ6TCajCTp

RETWEET TO HELP SPREAD THE WORD!

#babydoge #BabyDogeCoin #BabyDogeArmy #memecoin #ElonMusk https://t.co/EBMXzrIpXj","Baby Doge <U+0001F436>burned $11.7 Million worth of coins to celebrate its 5 Month Birthday!<U+0001F680>

@BabyDogeCoin  | $1.06B Market Cap

Proof of <U+0001F525>
https://t.co/kZ6TCajCTp

RETWEET TO HELP SPREAD THE WORD!

#babydoge #BabyDogeCoin #BabyDogeArmy #memecoin #ElonMusk https://t.co/EBMXzrIpXj","c(""baby"", ""doge"", ""<U+0001F436>burned"", ""$117"", ""million"", ""worth"", ""of"", ""coins"", ""to"", ""celebrate"", ""its"", ""5"", ""month"", ""birthday<U+0001F680>"", ""@BabyDogeCoin"", ""|"", ""$106b"", ""market"", ""cap"", ""proof"", ""of"", ""<U+0001F525>"", ""https://t.co/kZ6TCajCTp"", ""retweet"", ""to"", ""help"", ""spread"", ""the"", ""word"", ""#babydoge"", ""#BabyDogeCoin"", ""#BabyDogeArmy"", ""#memecoin"", ""#ElonMusk"", ""https://t.co/EBMXzrIpXj"")","Baby Doge <U+0001F436>burned $11.7 Million worth of coins to celebrate its 5 Month Birthday!<U+0001F680>

BabyDogeCoin  | $1.06B Market Cap

Proof of <U+0001F525>
RETWEET TO HELP SPREAD THE WORD!

babydoge BabyDogeCoin BabyDogeArmy memecoin ElonMusk ","2.05","positive"
"Tue Nov 02 15:48:40 +0000 2021","1455562509969235975","Elon Musk Is The First Person Worth More Than $300 Billion, But Hertz Uncertainty Threatens Tesla Stock Tear https://t.co/VmCgf23nOJ","NA","1223615885140582402","22",NA,NA,"Elon Musk Is The First Person Worth More Than $300 Billion, But Hertz Uncertainty Threatens Tesla Stock Tear https://t.co/VmCgf23nOJ","c(""elon"", ""musk"", ""is"", ""the"", ""first"", ""person"", ""worth"", ""more"", ""than"", ""$300"", ""billion"", ""but"", ""hertz"", ""uncertainty"", ""threatens"", ""tesla"", ""stock"", ""tear"", ""https://t.co/VmCgf23nOJ"")","Elon Musk Is The First Person Worth More Than $300 Billion, But Hertz Uncertainty Threatens Tesla Stock Tear ","-0.55","negative"
"Tue Nov 02 15:48:40 +0000 2021","1455562512838111235","@elonmusk 
@elonmusk 
@elonmusk 
What is going on With @dogecoin
we are tired!
Your word is not enough right now!… https://t.co/GvpoCxtu94","NA","1211666990","22",NA,"@elonmusk 
@elonmusk 
@elonmusk 
What is going on With @dogecoin
we are tired!
Your word is not enough right now!
@elonmusk 
@elonmusk 
@elonmusk 
@elonmusk","@elonmusk 
@elonmusk 
@elonmusk 
What is going on With @dogecoin
we are tired!
Your word is not enough right now!
@elonmusk 
@elonmusk 
@elonmusk 
@elonmusk","c(""@elonmusk"", ""@elonmusk"", ""@elonmusk"", ""what"", ""is"", ""going"", ""on"", ""with"", ""@dogecoin"", ""we"", ""are"", ""tired"", ""your"", ""word"", ""is"", ""not"", ""enough"", ""right"", ""now"", ""@elonmusk"", ""@elonmusk"", ""@elonmusk"", ""@elonmusk"")","elonmusk 
elonmusk 
elonmusk 
What is going on With dogecoin
we are tired!
Your word is not enough right now!
elonmusk 
elonmusk 
elonmusk 
elonmusk","-0.2","negative"
"Tue Nov 02 15:48:41 +0000 2021","1455562514142539786","@TechWhirlUlt @elonmusk @YouTube People he knows tht they are corrupt af<U+0001F606>

They hve eating billions over the years… https://t.co/Rp2TqtuYUK","NA","1358839798820188164","9",NA,"@TechWhirlUlt @elonmusk @YouTube People he knows tht they are corrupt af<U+0001F606>

They hve eating billions over the years<U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>

Thts y billionaire open their own private foundation where they can see where they are donating to<U+0001F91D>","@TechWhirlUlt @elonmusk @YouTube People he knows tht they are corrupt af<U+0001F606>

They hve eating billions over the years<U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>

Thts y billionaire open their own private foundation where they can see where they are donating to<U+0001F91D>","c(""@TechWhirlUlt"", ""@elonmusk"", ""@YouTube"", ""people"", ""he"", ""knows"", ""tht"", ""they"", ""are"", ""corrupt"", ""af<U+0001F606>"", ""they"", ""hve"", ""eating"", ""billions"", ""over"", ""the"", ""years<U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>"", ""thts"", ""y"", ""billionaire"", ""open"", ""their"", ""own"", ""private"", ""foundation"", ""where"", ""they"", ""can"", ""see"", ""where"", ""they"", ""are"", ""donating"", ""to<U+0001F91D>"")","TechWhirlUlt elonmusk YouTube People he knows tht they are corrupt af<U+0001F606>

They hve eating billions over the years<U+0001F937><U+0001F3FD><U+200D><U+2642><U+FE0F>

Thts y billionaire open their own private foundation where they can see where they are donating to<U+0001F91D>","-0.1","negative"
"Tue Nov 02 15:48:41 +0000 2021","1455562515908337668","Wow Elon Musk is a goat","NA","1129221786489556993","398",NA,NA,"Wow Elon Musk is a goat","c(""wow"", ""elon"", ""musk"", ""is"", ""a"", ""goat"")","Wow Elon Musk is a goat","0.5","positive"
"Tue Nov 02 15:48:42 +0000 2021","1455562518731108375","u do know we have this same environment on Earth right?? how’s the tourist attraction going there lol","NA","3301203469","805",NA,NA,"u do know we have this same environment on Earth right?? how’s the tourist attraction going there lol","c(""u"", ""do"", ""know"", ""we"", ""have"", ""this"", ""same"", ""environment"", ""on"", ""earth"", ""right"", ""hows"", ""the"", ""tourist"", ""attraction"", ""going"", ""there"", ""lol"")","u do know we have this same environment on Earth right?? how’s the tourist attraction going there lol","1.8","positive"
